neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,max_income
1,52,40.7315,-73.99393,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,90,36000
1,23,40.72177,-73.98898,1,3,7,0.71,1,12,3600
1,1,40.74926,-73.98201,1,"0    1
Name: minimum_nights, dtype: int64",2,0.04,39,98,24500
0,6,40.68723,-73.95742,0,15,4,0.56,11,341,16368
3,89,40.61542,-74.08496,2,3,0,0.0,7,37,3515
1,2,40.81914,-73.95516,0,1,1,0.05,1,1,75
2,44,40.71046,-73.91786,1,5,25,0.4,1,1,95
0,6,40.67909,-73.93222,1,2,33,0.87,1,145,20300
1,11,40.73282,-74.00684,1,5,1,0.03,1,1,220
1,5,40.74409,-73.97145,1,1,0,0.0,1,1,250
0,21,40.69549,-73.93006,1,1,12,3.03,4,259,41181
0,21,40.70144,-73.92662,1,2,4,0.85,1,14,1680
1,8,40.7902,-73.97568,1,7,0,0.0,1,1,150
1,14,40.74278,-73.99765,0,1,3,2.5,1,1,80
0,16,40.67281,-73.97628,1,2,24,0.38,1,1,170
1,28,40.76197,-73.96139,1,"0    1
Name: minimum_nights, dtype: int64",1,0.56,13,138,26910
0,6,40.68522,-73.94512,1,3,2,0.11,1,1,150
1,52,40.73293,-73.99782,1,"0    1
Name: minimum_nights, dtype: int64",2,0.03,1,365,65700
2,103,40.76021,-73.88301,0,1,3,2.14,4,207,10143
0,6,40.6964,-73.94696,0,"0    1
Name: minimum_nights, dtype: int64",1,0.06,1,297,10692
2,126,40.72605,-73.90711,0,3,2,0.16,1,118,3068
1,48,40.72493,-73.99318,1,7,2,0.94,1,3,318
0,12,40.71397,-73.94572,0,2,0,0.0,1,1,110
2,61,40.71933,-73.7536,0,1,1,0.34,2,1,55
1,8,40.78481,-73.97414,1,2,1,0.02,1,1,150
1,68,40.73569,-73.98097,1,3,6,0.56,2,1,160
0,29,40.67737,-73.97159,0,8,1,0.15,1,156,14040
0,21,40.6957,-73.93196,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,310,31000
0,6,40.68714,-73.95775,1,5,3,0.06,1,1,144
0,33,40.67742,-74.00146,1,7,1,0.16,1,1,200
1,1,40.76391,-73.9782,1,6,40,0.58,1,365,291635
2,85,40.68623,-73.76209,1,1,9,1.65,1,344,43000
0,21,40.70793,-73.91987,0,5,123,1.42,1,46,2990
0,6,40.69218,-73.93574,1,2,26,0.61,1,8,1760
0,21,40.68796,-73.90781,0,4,47,4.37,4,20,900
1,18,40.86755,-73.92336,1,1,0,0.0,1,1,175
0,82,40.58056,-73.96313,2,1,4,0.56,2,365,36500
1,28,40.78298,-73.94671,0,3,0,0.0,9,29,2755
0,6,40.69016,-73.9274,0,2,4,0.16,2,1,40
4,58,40.88017,-73.83484,1,1,15,1.08,13,357,89250
0,21,40.69822,-73.93517,0,2,11,0.15,2,296,17760
1,2,40.8228,-73.93956,0,2,119,3.82,1,198,11880
4,88,40.89756,-73.85639,0,1,130,5.76,4,148,7400
1,14,40.74806,-73.99665,0,1,77,3.84,5,310,26350
0,15,40.66856,-73.95619,1,5,45,0.77,2,159,16536
0,34,40.68309,-73.98529,1,3,12,0.4,1,63,21420
1,1,40.74648,-73.98459,0,3,41,0.52,1,1,100
0,22,40.64088,-73.96125,0,2,1,0.03,1,1,45
0,12,40.70986,-73.95927,0,7,1,0.02,1,1,55
0,36,40.68687,-73.99471,1,2,15,0.53,1,162,30780
0,12,40.71158,-73.96697,1,1,1,0.46,2,89,35600
0,6,40.6908,-73.92784,0,"0    1
Name: minimum_nights, dtype: int64",1,1.0,3,53,1855
0,12,40.70874,-73.95237,0,5,24,2.48,1,7,441
0,70,40.66645,-73.85923,1,14,27,1.67,1,81,8100
0,35,40.62646,-73.92754,0,1,16,5.05,2,151,6040
2,56,40.7708,-73.92686,0,"0    1
Name: minimum_nights, dtype: int64",19,1.92,1,184,10120
1,11,40.73308,-74.00456,1,2,4,0.3,1,1,157
1,52,40.73421,-73.9968,1,5,9,0.29,1,1,135
0,12,40.70154,-73.94759,0,3,26,0.68,1,1,55
0,29,40.67323,-73.96863,1,3,1,0.86,1,45,6525
1,2,40.82128,-73.93909,1,1,2,2.0,1,104,11856
2,46,40.69943,-73.81444,0,1,49,2.4,4,255,12240
1,7,40.76199,-73.98758,0,3,1,1.0,1,8,1600
1,23,40.72201,-73.98775,1,3,14,1.86,1,51,8925
0,15,40.67522,-73.91938,0,1,1,0.15,1,65,5525
2,56,40.76781,-73.92684,1,"0    1
Name: minimum_nights, dtype: int64",75,1.05,1,364,25480
1,2,40.82394,-73.94432,0,"0    1
Name: minimum_nights, dtype: int64",2,0.1,1,1,75
0,6,40.68482,-73.93723,0,1,4,0.25,1,84,3360
1,2,40.82356,-73.9401,0,2,29,1.93,3,78,6630
1,14,40.74183,-73.99878,1,2,10,0.72,1,104,36400
4,142,40.84353,-73.91108,0,3,0,0.0,2,341,14663
0,6,40.68301,-73.9138,1,4,0,0.0,1,14,1330
1,19,40.72757,-73.98439,0,3,12,0.37,1,4,220
0,21,40.70073,-73.94037,1,1,7,1.06,2,5,1250
0,15,40.67307,-73.93917,1,2,4,3.53,2,31,2728
0,12,40.70956,-73.96552,0,2,39,5.37,2,78,7020
0,79,40.66134,-73.99619,1,5,6,0.25,1,1,128
0,12,40.7205,-73.96015,1,"0    1
Name: minimum_nights, dtype: int64",8,0.11,1,30,5970
4,209,40.84378,-73.84469,1,1,2,0.34,1,178,119260
1,7,40.76518,-73.9929,1,"0    1
Name: minimum_nights, dtype: int64",8,0.32,31,145,14210
0,21,40.68646,-73.91313,1,3,38,0.51,4,354,102306
1,23,40.72269,-73.99102,1,2,16,0.77,1,2,350
1,23,40.71312,-73.99033,1,6,23,0.3,1,1,260
2,39,40.74286,-73.91635,0,1,1,0.02,1,1,34
1,23,40.71321,-73.99099,1,1,18,0.39,1,365,730000
2,56,40.77093,-73.93291,0,5,7,0.13,3,236,11092
0,15,40.67125,-73.95782,1,3,9,0.41,1,1,185
0,15,40.66971,-73.94351,1,1,26,0.96,3,271,74525
0,33,40.68293,-73.99747,1,5,11,0.47,1,64,38400
0,34,40.68071,-73.98201,0,3,3,0.33,1,1,66
1,9,40.71882,-73.99652,1,2,8,0.73,1,52,18200
1,27,40.7228,-74.00644,1,2,11,0.87,1,1,350
0,21,40.69068,-73.91418,0,1,111,3.06,3,364,25480
0,21,40.69962,-73.91646,0,3,96,3.7,1,282,17766
0,90,40.63015,-74.02305,1,6,1,0.94,1,1,90
0,3,40.68699,-73.9635,0,2,339,3.88,3,333,23310
1,2,40.81688,-73.94132,0,1,1,0.05,1,1,34
1,1,40.74779,-73.98734,1,3,36,2.11,1,331,72820
0,12,40.71751,-73.95895,0,1,0,0.0,1,1,95
1,1,40.75912,-73.9621,1,1,57,1.44,3,267,146850
0,12,40.70316,-73.94914,0,1,13,1.85,1,6,660
1,14,40.7448,-73.99204,1,"0    1
Name: minimum_nights, dtype: int64",2,0.06,87,1,205
0,12,40.71081,-73.96695,1,"0    1
Name: minimum_nights, dtype: int64",5,0.75,7,1,120
0,24,40.65529,-73.95971,1,1,16,1.32,1,1,130
0,15,40.67902,-73.96042,0,2,0,0.0,2,100,4500
1,1,40.74832,-73.98814,1,6,0,0.0,1,1,190
1,7,40.76655,-73.99216,0,1,0,0.0,1,89,31150
1,28,40.77727,-73.95089,1,2,0,0.0,1,1,150
0,6,40.67814,-73.92375,0,"0    1
Name: minimum_nights, dtype: int64",12,0.18,3,337,15165
1,68,40.73667,-73.98592,1,3,20,3.7,1,123,24477
1,52,40.73573,-73.99496,1,1,1,0.03,1,1,152
0,6,40.69765,-73.94715,0,2,10,4.17,6,121,9801
0,15,40.67286,-73.94758,0,6,0,0.0,1,1,31
1,64,40.72095,-73.99756,1,1,1,0.19,1,27,32400
0,15,40.67468,-73.94184,1,2,43,0.64,1,285,42750
0,16,40.66803,-73.97869,1,4,6,0.56,1,16,2704
0,3,40.68332,-73.96271,1,6,35,0.76,1,31,4495
1,4,40.78771,-73.95143,0,2,73,4.69,1,260,18200
0,3,40.68255,-73.96124,1,4,21,0.33,2,31,6789
0,15,40.67311,-73.94679,1,4,24,2.89,2,82,7380
0,84,40.67804,-73.86761,0,2,1,1.0,2,348,16704
1,1,40.74172,-73.98343,1,4,63,3.17,1,238,90202
2,44,40.70897,-73.89663,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,23,335,11390
1,2,40.80639,-73.94834,1,2,0,0.0,1,1,82
0,40,40.70223,-73.98971,1,2,1,0.05,1,1,145
2,44,40.70228,-73.90097,0,1,4,2.26,1,1,90
1,28,40.77262,-73.9501,1,4,2,0.28,1,1,220
2,39,40.74674,-73.92194,0,1,122,3.78,5,1,75
0,16,40.6682,-73.98196,0,1,0,0.0,1,1,75
0,21,40.70332,-73.92766,0,2,13,0.93,2,141,5358
2,56,40.76512,-73.92431,1,3,11,0.24,1,1,135
2,198,40.71757,-73.7961,0,1,1,1.0,2,139,9035
1,1,40.7453,-73.99056,0,3,165,1.88,2,181,26245
1,14,40.74637,-74.00263,1,3,1,0.05,1,1,500
0,21,40.69951,-73.92848,0,"0    1
Name: minimum_nights, dtype: int64",6,0.18,1,1,70
0,15,40.67502,-73.95732,1,1,2,0.09,1,1,100
0,29,40.68093,-73.97182,0,2,79,1.49,2,11,1485
1,19,40.72792,-73.98507,0,5,395,5.16,2,1,91
1,7,40.7606,-73.99345,1,8,8,0.3,1,11,1650
1,23,40.71692,-73.98874,1,2,0,0.0,1,1,175
1,14,40.75194,-74.00468,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,1,300
1,30,40.83705,-73.94083,0,1,3,0.21,1,341,20460
2,31,40.74485,-73.9054,0,1,22,1.12,3,332,13280
1,45,40.81338,-73.96042,0,3,0,0.0,1,1,70
1,1,40.76552,-73.97738,1,2,0,0.0,1,1,429
1,68,40.73815,-73.98443,1,3,11,0.32,1,1,300
1,14,40.74067,-74.00013,1,3,90,3.09,2,186,36456
0,21,40.69999,-73.93863,1,2,1,0.02,1,1,125
1,2,40.82823,-73.93925,0,5,17,1.36,1,119,5355
0,24,40.65923,-73.961,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,1,125
0,36,40.68712,-73.9914,0,3,0,0.0,1,1,75
1,19,40.73198,-73.98881,0,3,52,0.63,1,5,325
1,23,40.7178,-73.98448,1,1,46,1.5,1,31,5487
1,43,40.70874,-74.01342,0,1,0,0.0,2,1,102
1,11,40.73168,-74.00195,1,3,2,2.0,1,195,57525
1,8,40.77871,-73.97733,1,2,23,0.48,1,1,250
2,87,40.72835,-73.86108,1,1,78,3.51,1,343,39445
0,6,40.68415,-73.95641,0,2,0,0.0,1,1,55
0,90,40.63095,-74.03026,0,"0    1
Name: minimum_nights, dtype: int64",1,0.03,2,1,30
1,8,40.7859,-73.9723,1,3,2,0.45,2,40,12000
0,15,40.6643,-73.95196,0,1,209,5.02,1,9,873
0,15,40.67832,-73.95128,0,3,5,0.13,1,1,60
1,14,40.7545,-73.99954,1,2,2,1.67,1,32,3200
1,30,40.83335,-73.94048,1,"0    1
Name: minimum_nights, dtype: int64",7,0.14,19,251,16817
1,28,40.7843,-73.95745,1,5,5,0.71,2,345,155250
0,21,40.70374,-73.92497,0,3,17,1.04,1,16,720
1,19,40.73294,-73.98847,1,3,40,2.75,2,83,14774
0,12,40.7083,-73.94846,0,1,10,0.17,1,365,32850
0,20,40.72912,-73.95203,0,3,4,1.36,1,53,5300
0,22,40.6322,-73.95969,0,1,0,0.0,1,1,50
1,8,40.78025,-73.97585,1,"0    1
Name: minimum_nights, dtype: int64",5,0.25,1,1,200
0,75,40.61645,-74.03108,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,1,43
0,6,40.68373,-73.92377,1,"0    1
Name: minimum_nights, dtype: int64",162,1.46,2,137,17125
0,21,40.69796,-73.92915,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,2,179,35442
1,1,40.76326,-73.98165,1,5,37,0.55,2,350,138250
0,12,40.70739,-73.94318,0,2,1,0.03,1,1,65
3,78,40.60809,-74.0727,1,2,51,3.25,1,1,165
0,100,40.63764,-73.91556,0,2,1,0.25,2,1,58
2,56,40.76635,-73.90812,1,5,2,0.32,1,40,4000
2,31,40.74443,-73.90885,1,1,14,3.68,1,288,36000
1,9,40.71566,-73.99076,1,4,25,0.48,1,191,36099
1,14,40.73697,-73.99563,0,12,3,0.6,4,19,1881
0,12,40.70915,-73.96102,0,4,116,3.5,2,133,10640
0,38,40.68519,-73.98653,0,1,51,5.03,3,55,3850
0,15,40.66957,-73.95764,0,1,27,2.47,1,146,10950
0,79,40.65729,-73.99917,1,2,59,2.03,1,1,195
1,2,40.82383,-73.94037,0,1,2,0.13,1,1,93
0,15,40.67611,-73.94106,1,3,83,2.43,2,218,65400
0,12,40.70461,-73.93845,0,"0    1
Name: minimum_nights, dtype: int64",16,0.34,1,1,50
0,20,40.7287,-73.95607,1,2,19,1.51,1,81,13851
0,20,40.73738,-73.95282,1,2,7,1.89,3,14,1330
1,51,40.76873,-73.94397,0,1,2,0.08,2,1,51
2,183,40.65101,-73.73721,0,1,0,0.0,1,180,10800
0,12,40.71174,-73.94956,1,2,54,3.17,2,154,38346
0,24,40.65944,-73.96238,1,"0    1
Name: minimum_nights, dtype: int64",11,0.49,1,95,14250
1,1,40.75651,-73.96696,1,2,0,0.0,1,1,450
1,48,40.72831,-73.99327,1,1,1,0.57,33,348,62292
0,12,40.712,-73.95766,0,4,11,0.55,3,117,10530
1,30,40.83498,-73.94801,0,1,0,0.0,1,1,78
2,37,40.75932,-73.79859,0,1,2,2.0,1,365,25550
1,7,40.76702,-73.98741,1,"0    1
Name: minimum_nights, dtype: int64",3,0.11,96,327,66054
0,29,40.67338,-73.96415,1,17,3,0.07,1,1,150
2,25,40.75203,-73.9361,0,3,8,0.56,1,1,80
1,53,40.71913,-73.9968,2,2,0,0.0,1,1,165
1,28,40.78328,-73.95273,1,1,0,0.0,1,1,300
0,22,40.6303,-73.96179,1,"0    1
Name: minimum_nights, dtype: int64",13,1.11,1,1,120
0,12,40.7075,-73.95385,0,6,3,0.07,1,1,65
1,28,40.77693,-73.94524,1,7,0,0.0,1,1,120
1,30,40.84245,-73.93918,1,"0    1
Name: minimum_nights, dtype: int64",8,0.17,34,312,43680
2,126,40.7154,-73.91148,2,1,5,2.68,1,89,3560
0,12,40.70601,-73.92825,1,2,0,0.0,1,1,160
1,23,40.71624,-73.98935,1,1,6,0.28,1,1,50
1,2,40.83107,-73.9486,0,3,6,0.33,1,82,7216
2,56,40.7626,-73.91341,1,"0    1
Name: minimum_nights, dtype: int64",6,0.17,8,201,13065
1,43,40.707,-74.00782,0,1,22,0.67,1,1,189
1,68,40.73618,-73.9833,1,2,47,2.15,1,89,22250
1,28,40.76988,-73.95125,1,5,0,0.0,1,1,140
1,4,40.79614,-73.93787,1,2,34,0.69,1,1,130
0,35,40.62862,-73.92629,1,16,5,0.12,5,365,151110
0,15,40.67768,-73.94244,0,5,1,0.16,1,69,2415
0,6,40.6802,-73.93436,0,2,9,2.76,1,22,1320
0,15,40.67026,-73.9497,1,2,151,3.16,1,36,4680
0,38,40.68546,-73.97933,1,"0    1
Name: minimum_nights, dtype: int64",11,0.46,1,32,6400
2,25,40.76266,-73.92773,1,2,51,1.48,1,208,21840
0,15,40.67586,-73.95155,0,2,227,2.27,2,287,17220
0,12,40.7111,-73.94352,0,3,24,0.73,1,5,475
0,21,40.69984,-73.93899,0,5,0,0.0,1,1,65
0,12,40.71483,-73.94935,0,"0    1
Name: minimum_nights, dtype: int64",13,0.47,2,64,4352
0,197,40.60471,-74.00243,0,2,0,0.0,2,361,21299
1,26,40.7394,-73.97996,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,49,364,81900
1,28,40.7829,-73.94721,1,3,0,0.0,1,1,500
0,6,40.68191,-73.95812,1,3,1,0.16,1,1,130
2,56,40.77211,-73.92055,0,1,0,0.0,1,1,100
1,11,40.72969,-74.00635,1,2,37,0.39,1,257,51400
1,43,40.70476,-74.01557,0,1,2,0.06,2,1,90
0,12,40.7075,-73.96576,1,3,22,2.59,1,58,5568
1,45,40.81558,-73.95847,0,6,11,0.31,3,90,6570
1,28,40.77546,-73.94897,0,1,120,4.28,4,148,18648
1,43,40.70659,-74.01002,1,3,8,0.64,1,102,18258
1,2,40.81669,-73.94267,0,1,3,0.03,1,1,65
1,18,40.86348,-73.92232,0,3,4,0.15,3,179,17721
4,59,40.88474,-73.90321,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,37,1,27
0,15,40.664,-73.93328,1,1,54,9.36,1,20,1500
0,3,40.68474,-73.9632,0,4,245,3.61,1,247,24206
1,68,40.73676,-73.98685,1,1,2,2.0,1,171,42750
2,103,40.75625,-73.88957,0,1,44,2.21,1,1,64
0,79,40.65031,-74.00176,1,2,108,2.89,1,278,38920
4,169,40.81415,-73.88671,0,1,9,4.09,2,97,3492
1,8,40.80049,-73.96629,0,2,0,0.0,1,1,150
1,14,40.75338,-73.99822,1,12,0,0.0,1,320,118400
1,28,40.77919,-73.94733,1,4,10,0.26,1,1,199
0,12,40.72227,-73.95788,1,2,222,4.9,1,250,64750
1,8,40.77859,-73.9816,1,4,0,0.0,1,1,350
1,19,40.72247,-73.98435,0,1,5,0.12,1,1,100
1,64,40.72087,-73.99647,1,2,0,0.0,1,88,17864
0,29,40.67758,-73.97239,1,3,18,0.37,1,1,145
2,116,40.7048,-73.83384,1,3,0,0.0,1,1,200
1,30,40.85502,-73.92763,1,5,9,1.27,1,286,42900
0,3,40.68722,-73.96289,1,1,54,0.65,4,365,182500
0,111,40.63081,-73.99638,0,1,60,0.97,5,158,4898
1,1,40.75402,-73.96567,1,3,1,0.21,49,222,163614
0,12,40.71072,-73.94207,1,2,10,3.57,1,169,38870
1,28,40.77155,-73.94763,0,"0    1
Name: minimum_nights, dtype: int64",2,0.04,1,110,16500
1,27,40.72092,-74.00018,0,1,75,5.8,1,11,1265
2,63,40.72453,-73.8498,1,3,1,0.05,1,1,80
1,8,40.7838,-73.97266,1,2,47,0.92,1,352,89760
0,21,40.70668,-73.92099,0,8,0,0.0,1,1,55
0,12,40.7027,-73.93571,0,3,0,0.0,1,1,85
0,21,40.69874,-73.92969,1,2,0,0.0,1,365,54750
1,2,40.82383,-73.94639,0,1,61,1.16,1,323,20995
2,56,40.75639,-73.91619,0,"0    1
Name: minimum_nights, dtype: int64",5,0.33,3,155,7750
0,12,40.71841,-73.94343,1,2,27,3.6,1,126,21924
2,81,40.73854,-73.87407,0,2,115,2.99,6,280,80920
2,46,40.67228,-73.77804,0,1,81,5.73,6,85,5950
1,30,40.8506,-73.94023,1,6,19,0.26,1,188,13160
0,12,40.71947,-73.96112,1,2,11,0.45,1,1,195
0,76,40.61667,-73.99932,1,1,3,0.41,1,61,6100
2,37,40.76345,-73.828,0,1,5,1.17,5,87,6351
0,6,40.68737,-73.93132,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,27,343,14406
2,44,40.7025,-73.90985,0,1,0,0.0,1,1,23
0,13,40.68537,-73.97713,0,8,32,0.4,5,284,11360
0,15,40.67151,-73.95789,0,1,0,0.0,1,1,60
2,85,40.69044,-73.75489,1,2,3,0.15,4,359,88314
1,14,40.73642,-73.9924,1,1,0,0.0,1,1,200
1,4,40.79632,-73.93387,1,3,12,0.47,1,7,805
1,1,40.7641,-73.97989,0,2,24,0.71,2,1,149
2,46,40.70477,-73.80335,1,1,3,3.0,1,330,14520
0,20,40.72456,-73.94343,1,"0    1
Name: minimum_nights, dtype: int64",7,0.11,52,189,24381
0,6,40.68235,-73.94686,0,7,1,0.03,1,1,46
0,15,40.665,-73.95362,1,"0    1
Name: minimum_nights, dtype: int64",1,0.25,1,1,64
0,36,40.68831,-73.99159,1,2,1,1.0,1,1,200
1,1,40.75667,-73.96464,0,3,177,2.69,1,58,5626
0,96,40.68491,-74.00183,1,1,11,1.55,1,81,8100
0,34,40.68275,-73.98562,1,1,179,5.69,1,1,150
0,12,40.71581,-73.95546,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,328,70520
0,35,40.6261,-73.94578,1,1,8,5.58,1,149,11175
0,16,40.6801,-73.97918,1,7,20,0.43,1,1,120
0,10,40.66485,-73.98343,1,2,215,2.42,1,291,53835
0,12,40.70833,-73.9564,1,7,1,0.02,1,1,86
1,19,40.72204,-73.97924,0,3,64,2.58,1,224,22400
0,6,40.68303,-73.91238,0,1,2,0.06,1,1,80
0,6,40.68336,-73.93648,1,3,68,0.89,1,280,78400
0,22,40.64105,-73.9595,1,5,0,0.0,1,6,1170
0,10,40.66724,-73.99023,0,2,4,0.21,1,1,109
2,49,40.78031,-73.91003,1,3,89,2.6,1,259,24605
0,21,40.70322,-73.92025,0,5,18,0.77,1,66,3960
0,6,40.67931,-73.93212,0,15,0,0.0,14,1,75
1,1,40.75381,-73.97125,0,2,2,0.06,12,365,328135
1,71,40.7601,-73.98504,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,232,304,84512
1,1,40.76551,-73.98217,1,3,2,2.0,1,23,4370
0,12,40.70832,-73.94157,1,1,24,0.29,1,1,137
0,15,40.66583,-73.93563,1,"0    1
Name: minimum_nights, dtype: int64",4,0.18,1,61,4270
1,28,40.78124,-73.95227,1,1,0,0.0,1,1,110
1,14,40.73893,-73.99464,1,2,12,0.19,1,1,350
1,26,40.74042,-73.98139,1,2,42,1.29,1,81,23895
1,23,40.72139,-73.9896,0,1,10,4.35,3,1,123
1,52,40.72928,-74.00135,0,4,3,0.05,1,1,90
0,12,40.70971,-73.9639,1,4,15,0.32,1,95,19000
2,85,40.70132,-73.75463,1,2,11,2.32,2,230,6900
0,113,40.6925,-73.98613,0,3,28,1.0,2,11,1683
0,3,40.68766,-73.96439,1,1,0,0.0,1,1,6500
2,56,40.75951,-73.91963,0,1,0,0.0,1,1,55
1,2,40.81088,-73.9441,1,2,2,0.11,1,1,275
0,20,40.73767,-73.95527,0,2,0,0.0,1,1,100
1,2,40.81389,-73.94239,0,5,1,1.0,3,260,26000
0,21,40.70176,-73.92684,1,3,7,1.96,1,117,15795
1,8,40.79807,-73.96894,0,1,1,0.02,1,1,80
0,73,40.59516,-73.96208,1,1,0,0.0,1,1,125
1,8,40.78012,-73.98279,0,1,37,5.39,4,59,7611
2,25,40.75342,-73.9237,0,7,1,0.02,1,1,66
0,10,40.66383,-73.983,1,4,0,0.0,1,1,50
1,2,40.80445,-73.9567,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,7,360,31680
1,19,40.72624,-73.978,0,3,1,0.04,2,1,49
1,7,40.75983,-73.99119,0,1,82,7.34,12,230,26450
1,19,40.72308,-73.98112,0,4,3,0.17,1,1,90
0,100,40.63716,-73.88654,1,2,96,3.7,1,340,28900
2,46,40.67205,-73.77721,0,1,0,0.0,4,253,45540
1,9,40.71565,-73.99211,1,4,2,0.74,1,8,2000
4,114,40.80861,-73.93015,1,1,25,2.81,1,39,3900
2,202,40.76561,-73.7464,1,3,16,1.51,1,123,15375
1,27,40.71953,-74.00064,1,2,3,1.13,9,361,162450
1,2,40.80422,-73.95495,0,1,1,0.03,1,1,45
1,23,40.72056,-73.98894,1,7,1,1.0,1,306,64260
0,12,40.71799,-73.95826,1,5,1,1.0,1,51,9588
0,6,40.68994,-73.93425,1,1,11,5.16,1,52,6552
1,1,40.75243,-73.9654,1,3,5,0.74,49,206,143994
1,8,40.80004,-73.96066,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,32,334,20040
1,2,40.82652,-73.95304,0,1,151,3.17,1,1,75
0,22,40.649,-73.95248,0,2,0,0.0,1,1,49
1,43,40.70772,-74.00673,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,327,347,57255
1,64,40.72154,-73.99577,1,2,33,0.9,1,1,123
1,5,40.74817,-73.97665,1,"0    1
Name: minimum_nights, dtype: int64",1,0.21,50,364,80808
1,28,40.7713,-73.95568,1,4,8,0.65,1,7,1323
0,12,40.70803,-73.94868,0,3,2,0.04,1,1,45
1,2,40.80481,-73.94794,1,2,142,1.44,2,301,33110
0,6,40.68165,-73.93267,1,5,63,1.6,2,281,37935
0,6,40.68412,-73.92734,0,2,61,2.4,3,110,4950
0,15,40.675,-73.9422,1,3,7,0.77,1,1,65
1,19,40.72974,-73.98372,1,2,5,0.08,1,1,160
2,126,40.73834,-73.90774,0,1,1,0.03,1,1,46
1,52,40.72835,-74.00259,1,1,0,0.0,1,1,150
1,11,40.73799,-74.00074,1,"0    1
Name: minimum_nights, dtype: int64",81,2.36,1,85,16915
2,129,40.68706,-73.8645,0,2,3,1.5,1,47,2115
0,12,40.71765,-73.96254,1,2,2,0.47,1,2,358
2,162,40.74889,-73.86489,2,1,16,0.71,6,364,9828
0,73,40.5972,-73.95777,2,5,12,1.07,10,301,12040
0,12,40.71579,-73.9588,1,4,22,0.3,1,8,1760
0,6,40.69353,-73.94375,0,2,0,0.0,1,220,11000
1,2,40.82375,-73.94381,0,1,4,0.99,1,56,5600
1,30,40.8379,-73.94095,0,3,119,3.19,1,3,90
4,144,40.86355,-73.89234,0,2,0,0.0,8,58,2262
1,30,40.83956,-73.94102,1,1,13,2.0,1,1,135
1,64,40.72178,-73.99509,1,3,0,0.0,1,1,170
1,4,40.80041,-73.94615,0,1,1,1.0,1,42,2478
2,56,40.76551,-73.92904,1,2,23,3.5,1,265,53000
1,19,40.72413,-73.97277,0,2,0,0.0,1,365,27375
1,2,40.82501,-73.95373,0,1,4,0.08,3,365,45625
1,19,40.72471,-73.98891,1,3,0,0.0,1,1,106
2,39,40.74739,-73.92058,0,1,115,4.94,5,76,6460
0,10,40.66847,-73.98893,1,4,139,3.98,3,136,16320
1,7,40.756,-73.99783,0,1,20,3.28,8,53,11077
2,31,40.74553,-73.89212,1,1,5,2.59,4,23,4117
1,2,40.80029,-73.95362,1,4,12,0.2,1,359,104110
0,12,40.70986,-73.95125,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,195,21840
1,5,40.74719,-73.97478,1,1,2,0.32,1,1,150
2,31,40.74377,-73.91225,0,2,251,2.92,2,317,23775
2,46,40.68358,-73.7967,1,1,94,2.71,2,180,11880
1,19,40.73082,-73.98502,1,1,17,0.2,1,1,175
1,30,40.85019,-73.94093,2,1,0,0.0,1,1,40
0,29,40.67762,-73.96539,0,2,4,0.37,1,1,75
2,39,40.74454,-73.92394,1,1,14,0.33,1,1,125
1,28,40.76864,-73.95427,1,2,20,0.88,1,1,175
1,30,40.8327,-73.94028,2,1,2,0.04,2,1,63
0,6,40.68426,-73.91937,1,3,4,4.0,1,252,27720
1,71,40.75672,-73.98653,1,2,1,1.0,1,28,10780
0,36,40.6885,-73.99443,1,5,53,1.44,1,99,17325
1,23,40.72005,-73.98649,1,"0    1
Name: minimum_nights, dtype: int64",35,0.61,1,286,57200
1,4,40.78703,-73.95196,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,363,90750
1,11,40.73129,-74.00298,1,1,0,0.0,1,1,250
0,15,40.67801,-73.96106,1,7,2,0.03,1,1,83
0,6,40.68296,-73.9358,0,2,3,0.22,1,11,1045
1,2,40.81356,-73.94807,1,3,143,2.95,1,252,36540
1,14,40.7417,-74.00229,0,3,1,0.04,1,1,100
0,12,40.7139,-73.9353,1,2,133,2.52,2,283,39620
0,12,40.71111,-73.94736,0,3,11,0.88,1,9,630
0,6,40.67956,-73.93806,0,4,0,0.0,1,1,45
0,21,40.68545,-73.91237,0,2,4,0.21,1,1,30
0,12,40.71494,-73.95472,0,3,40,2.8,1,18,2070
1,2,40.82427,-73.94428,0,5,66,0.91,1,242,14036
