neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,max_income
0,20,40.7376,-73.95678,0,5,3,0.09,1,242,29040
0,12,40.71997,-73.95945,0,1,44,1.24,3,1,60
2,39,40.73708,-73.92634,0,2,1,0.48,3,132,6336
0,21,40.69067,-73.92207,1,2,6,0.95,2,99,34650
0,12,40.70624,-73.92861,2,2,0,0.0,1,1,60
1,28,40.77654,-73.94904,1,1,141,3.54,1,262,43230
3,218,40.5479,-74.21017,1,3,21,1.69,1,59,4425
0,24,40.66082,-73.94532,1,5,48,1.64,1,1,79
1,2,40.82865,-73.94621,0,3,61,0.81,1,285,13395
1,14,40.74094,-73.99464,1,"0    1
Name: minimum_nights, dtype: int64",1,0.19,232,330,84150
0,12,40.70985,-73.96435,0,4,3,0.32,1,1,75
2,49,40.77626,-73.92462,0,7,10,0.55,1,1,49
1,28,40.77557,-73.94381,0,3,32,3.87,1,28,2604
0,33,40.68123,-73.99424,1,3,7,0.47,1,1,100
1,2,40.82291,-73.94256,1,7,6,0.43,1,201,23919
0,17,40.64814,-73.97304,0,2,118,1.35,1,353,28240
1,52,40.73478,-73.99791,1,"0    1
Name: minimum_nights, dtype: int64",8,0.32,39,275,41250
1,2,40.81325,-73.95323,0,6,31,0.84,3,18,1422
1,23,40.71508,-73.98973,0,1,18,0.37,1,1,120
0,29,40.67895,-73.97233,1,4,5,0.1,1,21,4200
0,79,40.66486,-73.99535,1,1,6,0.73,1,1,90
1,23,40.71341,-73.98981,1,1,1,0.13,1,1,250
0,6,40.6931,-73.94463,0,1,39,2.98,4,1,90
1,27,40.72681,-74.00771,0,2,60,2.37,2,116,8816
0,12,40.70898,-73.95086,0,3,1,0.05,1,1,90
0,21,40.70632,-73.91876,1,1,5,1.46,1,178,35422
1,2,40.82808,-73.94126,0,3,0,0.0,1,10,450
0,15,40.6708,-73.94011,1,1,52,4.07,4,110,17490
0,21,40.68651,-73.91384,0,1,4,0.23,26,179,9845
1,52,40.7348,-73.99785,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,365,146000
0,21,40.68157,-73.90547,0,2,84,3.93,1,310,16120
0,21,40.70382,-73.91456,1,2,25,2.37,2,260,65000
0,6,40.68298,-73.9298,0,1,4,4.0,2,354,21240
2,44,40.70918,-73.90089,1,1,38,1.75,1,77,16555
0,12,40.71211,-73.96276,1,2,20,3.97,1,153,63954
0,6,40.6837,-73.9511,1,5,53,2.43,3,267,45390
1,28,40.76915,-73.95515,0,14,3,2.25,3,29,1740
0,6,40.69719,-73.94315,0,7,0,0.0,1,1,50
1,7,40.76116,-73.99031,1,3,0,0.0,1,259,64750
1,30,40.83191,-73.9411,0,2,4,0.19,2,336,20832
0,16,40.67632,-73.98116,1,4,0,0.0,1,1,160
1,2,40.80864,-73.95007,1,"0    1
Name: minimum_nights, dtype: int64",125,2.77,2,29,3393
2,56,40.76281,-73.91554,0,1,2,0.04,1,1,60
1,23,40.71862,-73.98405,1,4,16,0.65,1,14,3080
0,6,40.6921,-73.93502,0,1,181,6.65,1,34,2006
0,137,40.57804,-74.01024,1,1,1,0.03,3,1,223
2,39,40.7464,-73.91675,1,5,3,0.08,1,1,120
0,6,40.68438,-73.95188,1,3,38,1.1,2,197,24625
0,15,40.67336,-73.95383,1,2,2,0.12,1,1,110
1,18,40.86396,-73.9267,0,5,2,0.08,1,1,50
0,12,40.71015,-73.955,0,7,1,0.04,1,1,60
1,7,40.76515,-73.99423,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,31,337,45495
2,37,40.75422,-73.81586,0,1,25,1.76,4,77,4543
0,6,40.68529,-73.92843,1,10,0,0.0,1,156,18720
1,4,40.7875,-73.94675,0,1,8,0.34,1,1,85
1,9,40.71809,-73.99655,0,3,0,0.0,1,1,200
0,15,40.67334,-73.93269,0,5,1,0.16,1,1,34
1,4,40.79368,-73.93492,0,1,43,4.46,1,1,95
0,24,40.65783,-73.9567,0,3,9,0.2,1,1,60
1,2,40.82365,-73.93786,1,10,17,1.9,1,95,7600
1,2,40.80577,-73.94708,0,2,11,0.25,2,263,31560
1,11,40.73521,-74.00089,0,5,8,0.26,1,1,100
1,30,40.84491,-73.94044,0,1,20,0.81,1,1,50
2,153,40.65059,-73.82896,1,1,42,1.97,1,220,22000
1,19,40.72314,-73.9797,0,1,1,0.03,2,1,60
0,6,40.68736,-73.9564,1,1,9,1.39,2,6,960
0,21,40.69056,-73.91185,0,1,1,0.68,2,74,5920
2,46,40.66794,-73.78483,0,1,15,6.25,8,1,39
0,84,40.68983,-73.86905,0,3,6,0.78,1,6,270
1,23,40.72077,-73.98427,0,1,9,0.68,1,1,95
2,25,40.74538,-73.94747,0,2,17,0.68,1,1,75
1,4,40.79805,-73.93943,1,4,24,0.56,2,3,540
4,150,40.8506,-73.90231,1,3,62,1.51,2,58,6322
3,89,40.62375,-74.07373,1,5,81,2.04,1,155,11625
1,23,40.71962,-73.99178,0,2,130,2.3,1,276,31740
1,8,40.77425,-73.98122,1,3,33,2.97,1,96,28704
2,37,40.75114,-73.80695,1,2,20,0.85,6,243,121500
1,2,40.81022,-73.94547,1,2,18,2.32,1,123,16236
0,12,40.71812,-73.96404,1,7,0,0.0,1,6,1710
0,20,40.72253,-73.94733,0,1,1,0.02,1,1,110
1,26,40.74205,-73.97997,1,"0    1
Name: minimum_nights, dtype: int64",13,0.25,1,274,68500
0,20,40.72868,-73.95835,0,7,15,0.25,3,365,27375
0,12,40.70881,-73.96688,1,5,13,2.98,1,153,35955
1,23,40.71845,-73.98572,0,1,0,0.0,1,1,125
1,9,40.71309,-73.99626,0,1,14,3.93,3,332,28220
1,2,40.8107,-73.94731,1,2,10,0.49,1,1,150
1,19,40.73022,-73.97998,1,4,1,1.0,1,14,3080
2,56,40.76267,-73.9261,1,7,0,0.0,1,12,2520
0,15,40.67073,-73.91799,0,1,62,1.34,10,159,6201
0,20,40.73176,-73.95525,1,1,32,3.47,6,1,52
1,2,40.81884,-73.94579,0,3,4,0.15,1,87,15051
0,96,40.68404,-74.004,1,8,1,0.02,1,1,75
1,28,40.77574,-73.95324,2,1,0,0.0,2,360,36000
1,28,40.77353,-73.95357,0,3,10,0.99,1,14,1400
1,5,40.74876,-73.97553,1,"0    1
Name: minimum_nights, dtype: int64",5,0.37,50,344,60200
0,13,40.68731,-73.9751,0,1,8,0.66,2,1,85
0,12,40.70794,-73.94404,1,4,0,0.0,1,1,250
2,25,40.75259,-73.94104,0,2,14,0.55,2,90,8730
0,12,40.70429,-73.94894,0,1,0,0.0,1,89,13350
1,26,40.73899,-73.98153,1,3,0,0.0,1,1,175
0,6,40.68793,-73.92179,0,2,57,1.25,3,117,4563
0,12,40.7186,-73.95997,1,2,9,0.56,1,157,25120
0,12,40.72049,-73.96027,1,3,7,0.21,1,54,9720
1,18,40.86699,-73.92689,1,1,17,1.68,1,64,5760
0,12,40.71741,-73.95555,1,3,14,0.33,1,1,215
1,8,40.79368,-73.96373,0,1,89,6.03,2,94,2820
1,26,40.74398,-73.97662,1,1,5,0.14,1,1,152
2,39,40.74431,-73.92024,0,2,105,2.72,1,101,6060
0,15,40.67672,-73.95839,0,2,11,2.5,1,28,2240
1,4,40.79981,-73.94048,0,7,7,0.12,3,328,24600
1,2,40.81508,-73.93742,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,1,120
1,43,40.70399,-74.00908,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,232,281,85986
2,56,40.76832,-73.9346,1,3,94,2.52,1,1,99
0,6,40.68471,-73.93763,1,4,9,0.93,1,132,19800
4,150,40.85152,-73.90374,1,"0    1
Name: minimum_nights, dtype: int64",2,0.16,7,93,4464
0,16,40.67348,-73.9779,1,7,13,0.39,1,33,6237
1,7,40.76166,-73.99197,0,1,0,0.0,1,1,295
0,22,40.64476,-73.96473,2,"0    1
Name: minimum_nights, dtype: int64",0,0.0,7,365,10220
1,28,40.77627,-73.95124,1,3,0,0.0,1,1,150
1,101,40.70587,-74.01773,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,65,364,157612
1,7,40.76321,-73.98775,1,5,5,0.27,1,1,160
0,12,40.72138,-73.95757,1,"0    1
Name: minimum_nights, dtype: int64",45,1.27,1,310,62000
0,12,40.70883,-73.94068,0,4,4,0.08,1,1,85
1,7,40.76245,-73.99235,1,"0    1
Name: minimum_nights, dtype: int64",4,0.32,20,339,54240
0,6,40.68091,-73.95006,1,2,1,1.0,2,1,350
1,9,40.7177,-73.99246,0,3,1,0.07,1,37,2701
1,8,40.78305,-73.97757,1,"0    1
Name: minimum_nights, dtype: int64",4,0.11,1,1,240
0,15,40.66703,-73.94054,0,1,101,2.7,1,309,20085
1,7,40.76212,-73.99771,1,3,2,2.0,1,341,95480
1,26,40.73772,-73.98025,1,3,9,0.13,1,1,175
1,23,40.7209,-73.98909,1,5,0,0.0,2,1,350
1,7,40.76027,-73.99682,0,1,0,0.0,10,333,69597
0,24,40.66342,-73.94519,0,1,100,7.71,3,316,28440
0,24,40.66015,-73.94251,0,1,24,3.38,7,45,2475
0,6,40.68914,-73.92408,0,"0    1
Name: minimum_nights, dtype: int64",2,2.0,1,87,2871
0,6,40.68274,-73.9261,0,3,3,0.12,2,1,42
0,90,40.63554,-74.02421,0,"0    1
Name: minimum_nights, dtype: int64",7,0.55,1,264,9240
1,43,40.71086,-74.00464,0,3,4,0.36,1,1,128
0,12,40.70856,-73.94777,1,1,8,3.0,1,1,200
2,44,40.70234,-73.89816,0,7,6,0.06,5,365,51100
4,80,40.83207,-73.92068,0,2,0,0.0,1,326,13692
0,73,40.60407,-73.95302,0,2,13,1.38,1,71,3550
0,16,40.66907,-73.97609,1,5,4,0.08,1,1,115
2,44,40.69799,-73.90509,0,1,22,1.37,7,73,4380
1,19,40.72633,-73.98068,1,1,7,0.18,1,1,295
0,6,40.68928,-73.95976,0,5,12,0.28,2,189,34020
1,1,40.74397,-73.98405,1,4,5,0.19,2,1,130
2,56,40.76964,-73.91402,1,3,3,0.06,1,1,150
1,23,40.71862,-73.99154,0,1,1,0.01,1,364,45500
1,14,40.75369,-73.99719,0,7,11,0.99,47,358,17900
1,2,40.81524,-73.94168,0,1,0,0.0,2,115,5405
0,20,40.72728,-73.95313,0,7,0,0.0,2,1,75
1,43,40.70559,-74.00669,1,2,20,3.02,1,76,31920
1,8,40.79093,-73.97528,1,7,0,0.0,1,1,270
1,2,40.8095,-73.95395,0,2,171,2.93,2,234,20592
0,24,40.65862,-73.95808,0,2,0,0.0,1,1,75
1,30,40.8453,-73.93795,0,5,11,1.1,2,310,16120
0,21,40.69871,-73.92877,0,1,93,4.67,3,17,1190
1,19,40.72951,-73.98239,0,1,200,6.79,3,272,24480
1,14,40.74999,-73.99687,1,3,0,0.0,1,1,1000
1,1,40.75306,-73.96662,1,3,13,1.48,8,229,91371
0,6,40.69044,-73.95893,1,4,0,0.0,1,36,4140
0,6,40.69657,-73.93536,0,"0    1
Name: minimum_nights, dtype: int64",1,0.86,1,10,500
1,28,40.77713,-73.95277,0,1,9,0.4,2,119,8925
1,7,40.7574,-73.99361,1,6,11,0.22,1,1,99
2,184,40.59684,-73.76873,1,1,7,0.62,2,311,62200
2,61,40.70414,-73.74418,0,4,0,0.0,1,363,12705
0,6,40.68429,-73.93623,1,5,7,1.84,3,215,53750
2,44,40.70476,-73.91111,0,1,3,0.29,1,1,75
0,12,40.70665,-73.95067,0,7,18,0.31,1,87,6525
0,29,40.68162,-73.96818,1,2,8,1.0,1,1,149
2,63,40.72784,-73.85109,0,2,1,0.13,1,35,2415
1,4,40.79586,-73.94332,0,1,1,0.02,1,1,67
1,2,40.81456,-73.94159,0,2,105,2.12,4,180,11700
1,14,40.74722,-74.00466,1,3,11,0.19,1,1,300
0,12,40.71231,-73.95313,0,1,372,6.23,2,59,6195
1,18,40.86083,-73.92626,1,3,5,0.13,1,8,1120
3,174,40.58392,-74.1078,1,14,4,0.56,1,268,16616
1,23,40.7189,-73.99182,1,3,117,2.29,1,228,28500
0,73,40.60892,-73.96221,0,3,14,0.41,2,156,10140
0,22,40.64621,-73.96208,0,14,0,0.0,1,76,4560
1,11,40.73616,-74.004,1,2,23,0.32,1,1,200
0,12,40.71567,-73.95831,1,2,28,3.08,2,271,56097
0,20,40.73443,-73.95678,0,7,2,0.05,1,47,4230
0,21,40.69283,-73.90961,0,2,42,1.16,1,1,41
1,9,40.71409,-73.99427,0,1,0,0.0,1,259,18389
1,19,40.72547,-73.98401,1,2,7,0.52,1,1,170
0,12,40.70443,-73.93039,0,2,71,3.65,1,249,16185
1,1,40.74894,-73.98788,1,1,2,2.0,1,264,26136
0,12,40.71262,-73.95676,1,7,20,0.33,1,44,7480
1,7,40.75763,-73.99221,0,1,64,3.59,2,332,99600
1,68,40.73637,-73.98107,1,2,2,0.05,1,1,200
0,3,40.69478,-73.96126,1,3,34,2.95,1,54,7560
2,39,40.74529,-73.92176,2,1,9,1.03,2,1,50
0,12,40.7045,-73.94357,1,6,5,2.17,1,40,6000
1,1,40.75184,-73.97302,0,2,3,0.31,2,1,175
0,6,40.6807,-73.92917,0,7,6,0.45,2,216,8640
1,64,40.72068,-73.99576,1,1,23,0.46,1,365,76285
1,4,40.7968,-73.93611,1,7,12,0.14,1,1,150
0,20,40.73735,-73.95532,1,3,0,0.0,1,114,28500
2,56,40.76936,-73.91491,1,1,6,0.41,1,117,14040
1,68,40.7367,-73.98985,1,5,28,3.36,1,145,72355
1,2,40.81374,-73.9439,1,4,0,0.0,1,158,19750
0,40,40.70268,-73.98603,1,2,0,0.0,1,1,350
1,11,40.73908,-74.00378,0,3,209,2.38,1,236,21240
1,4,40.79309,-73.94347,0,4,1,0.07,1,6,540
2,56,40.77168,-73.9222,1,1,0,0.0,1,1,189
1,19,40.72887,-73.98835,1,1,0,0.0,1,53,26500
0,12,40.70217,-73.93737,0,4,3,0.09,2,25,1500
1,48,40.72956,-73.99287,0,2,0,0.0,1,1,250
0,34,40.68163,-73.98088,0,1,1,0.02,1,1,60
1,2,40.81458,-73.93696,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,215,32250
1,19,40.72625,-73.98625,1,1,16,7.27,2,50,8450
0,21,40.69469,-73.90786,0,2,10,1.05,1,1,75
1,28,40.77076,-73.94757,1,2,8,1.02,1,1,125
1,1,40.74519,-73.98338,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,1,352,52800
0,12,40.71774,-73.95466,1,2,17,0.44,1,1,285
1,30,40.85123,-73.93223,0,15,4,0.05,3,353,14120
0,0,40.63743,-73.97229,0,1,10,0.83,2,365,24455
0,21,40.70041,-73.92483,0,3,0,0.0,1,99,5346
1,28,40.76143,-73.96103,1,"0    1
Name: minimum_nights, dtype: int64",2,0.14,8,311,24880
2,31,40.74288,-73.89488,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,15,22,880
1,1,40.76701,-73.98174,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,65,249,56025
1,4,40.79014,-73.94698,1,3,33,0.86,1,1,120
0,15,40.66811,-73.93393,0,1,222,3.99,1,292,18980
0,12,40.70967,-73.95249,0,2,8,1.57,2,8,560
2,56,40.77091,-73.91875,0,2,36,0.96,2,1,40
0,12,40.70485,-73.94472,0,1,3,0.08,2,1,100
4,92,40.88058,-73.91812,1,"0    1
Name: minimum_nights, dtype: int64",7,0.18,1,365,28835
0,6,40.68346,-73.95551,0,2,30,1.97,1,1,58
1,30,40.85198,-73.93108,0,1,0,0.0,1,1,40
1,7,40.76557,-73.9909,0,4,1,1.0,1,50,9250
1,8,40.80209,-73.96742,0,2,11,1.07,4,4,280
1,8,40.80014,-73.96039,1,4,17,3.67,1,319,103675
0,54,40.65267,-73.9485,1,7,5,0.08,1,1,115
0,12,40.71096,-73.95171,0,3,7,0.24,1,2,130
3,93,40.62766,-74.07988,0,2,6,0.19,1,363,39930
2,124,40.70254,-73.8322,0,1,17,13.42,1,157,10205
1,7,40.7617,-73.99815,0,3,0,0.0,1,365,65700
1,7,40.76519,-73.98939,2,1,17,1.3,3,212,14628
0,6,40.68812,-73.93254,0,10,16,0.19,3,216,7344
1,11,40.73553,-74.00546,1,2,21,0.41,2,173,42731
1,8,40.77718,-73.98023,0,1,20,0.59,1,81,9720
1,8,40.77727,-73.98127,1,3,23,1.1,1,237,59250
0,13,40.69706,-73.97498,0,"0    1
Name: minimum_nights, dtype: int64",0,0.0,25,189,9072
0,6,40.68252,-73.93863,1,4,92,2.54,1,236,54044
0,21,40.70021,-73.94081,0,1,2,0.05,1,1,49
1,2,40.82796,-73.94088,0,1,27,5.7,1,1,85
0,3,40.68828,-73.96215,1,2,5,0.22,1,1,450
0,13,40.68934,-73.96959,1,2,3,2.37,1,79,16511
0,16,40.68326,-73.97796,1,6,7,0.36,1,42,25200
1,4,40.79346,-73.94613,1,1,0,0.0,1,1,85
2,49,40.77058,-73.91091,1,6,57,1.33,8,275,51425
1,23,40.72014,-73.98277,1,13,9,0.21,1,44,11000
2,85,40.69112,-73.77761,0,1,165,4.64,1,365,17520
0,13,40.68842,-73.97781,1,15,2,0.03,1,1,70
1,30,40.85068,-73.9372,1,2,4,0.98,1,1,65
0,15,40.6781,-73.94584,1,3,2,0.05,2,88,6160
1,50,40.74102,-73.98961,1,1,0,0.0,1,1,275
0,73,40.59021,-73.948,0,1,45,5.74,3,83,4565
0,84,40.68355,-73.8765,0,1,1,0.57,1,89,5340
0,24,40.66082,-73.95419,0,1,52,1.44,1,188,16732
0,29,40.67446,-73.96324,1,17,0,0.0,1,1,99
1,8,40.78536,-73.97543,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,91,312,41496
0,21,40.70542,-73.92025,0,15,0,0.0,1,1,55
1,23,40.72147,-73.99181,1,"0    1
Name: minimum_nights, dtype: int64",4,0.3,9,281,47770
1,7,40.75364,-73.99291,1,"0    1
Name: minimum_nights, dtype: int64",4,1.85,1,135,20115
1,2,40.82205,-73.9467,0,1,161,3.46,3,259,10878
0,21,40.70054,-73.92374,1,3,10,0.15,1,10,1000
0,24,40.65661,-73.96065,1,2,6,0.58,1,1,100
0,79,40.64179,-74.01147,1,1,0,0.0,1,1,75
0,84,40.68202,-73.88943,1,1,130,3.48,2,258,20382
1,14,40.74583,-74.00405,1,3,7,0.13,1,1,200
1,5,40.74771,-73.97528,1,2,14,2.59,327,81,20655
1,2,40.82947,-73.95104,0,1,0,0.0,1,1,84
1,8,40.7915,-73.96697,0,3,6,0.15,1,193,16405
0,24,40.66047,-73.95445,1,6,3,0.13,1,12,2100
0,21,40.69158,-73.92115,1,3,10,0.16,2,1,78
0,34,40.67587,-73.98418,0,5,0,0.0,1,91,9100
1,4,40.80541,-73.93658,0,1,54,3.74,3,180,14400
1,7,40.75383,-73.99536,1,"0    1
Name: minimum_nights, dtype: int64",4,0.09,1,9,1710
2,183,40.65291,-73.73458,0,1,9,1.34,3,30,1650
0,15,40.67807,-73.95913,1,4,1,0.03,1,1,65
0,6,40.68045,-73.93796,1,3,51,1.19,2,194,18430
1,28,40.76532,-73.9615,1,4,55,1.47,2,237,94563
1,7,40.76511,-73.98762,0,2,35,2.45,1,93,12927
1,43,40.70789,-74.0108,0,1,1,0.06,1,1,80
1,19,40.72888,-73.99019,1,1,8,0.58,1,16,4800
0,16,40.66926,-73.97862,0,1,0,0.0,1,89,22250
0,113,40.69459,-73.98261,1,5,2,0.08,1,1,130
0,6,40.69551,-73.94565,0,3,21,2.7,1,73,6789
1,2,40.80446,-73.95567,0,5,3,0.42,1,1,47
0,20,40.7324,-73.95091,1,2,49,2.18,1,60,10800
0,6,40.68195,-73.95328,1,3,0,0.0,2,83,13695
1,45,40.81245,-73.95813,0,3,30,1.84,6,1,200
1,1,40.74769,-73.9885,1,2,13,1.38,13,358,71600
1,2,40.82411,-73.94934,0,2,41,0.43,2,59,3835
2,46,40.67282,-73.77793,1,1,16,10.0,1,132,25080
2,129,40.69642,-73.8502,0,3,5,0.36,2,281,11802
2,94,40.71594,-73.82264,0,5,80,1.16,2,298,16688
1,1,40.75935,-73.96422,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,2,341,46035
0,15,40.67718,-73.93524,1,1,0,0.0,2,300,20100
1,28,40.77122,-73.95909,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,87,344,58136
2,56,40.75709,-73.9145,0,2,21,1.86,3,151,7701
2,63,40.72,-73.85411,0,1,26,0.93,1,284,28116
1,5,40.74519,-73.97676,1,2,65,4.95,1,92,18308
0,22,40.64815,-73.96862,0,2,3,0.32,1,1,60
0,6,40.69054,-73.92801,1,7,4,0.64,1,10,750
0,6,40.68394,-73.94678,1,4,6,0.16,1,1,94
0,13,40.68481,-73.9694,1,3,62,2.78,1,310,85250
1,2,40.81143,-73.94248,1,8,37,0.59,1,170,16660
1,19,40.72342,-73.98871,1,2,1,0.02,1,1,250
1,8,40.77516,-73.98573,1,"0    1
Name: minimum_nights, dtype: int64",59,0.71,11,364,728000
1,101,40.7077,-74.01555,1,1,3,0.76,1,363,108900
1,1,40.75946,-73.96498,1,"0    1
Name: minimum_nights, dtype: int64",3,0.21,5,108,20412
0,12,40.70868,-73.95343,0,3,152,2.67,1,147,13083
0,34,40.67023,-73.99235,1,2,19,1.03,4,363,126687
0,22,40.64856,-73.96358,0,7,1,1.0,1,11,440
0,10,40.66485,-73.98838,1,4,2,0.05,1,1,329
1,23,40.71877,-73.98913,1,5,4,0.11,1,282,23970
0,20,40.73482,-73.95399,0,1,4,0.45,1,97,6790
1,2,40.79865,-73.95295,0,1,0,0.0,5,281,41869
0,90,40.63555,-74.02962,0,1,14,4.83,4,154,11550
0,6,40.6907,-73.95004,0,1,0,0.0,1,28,1288
0,17,40.65636,-73.97945,1,4,1,0.03,3,1,150
1,19,40.72411,-73.97826,0,3,103,4.71,4,94,14100
1,19,40.7253,-73.98401,1,1,5,1.47,4,233,58250
0,13,40.69014,-73.97347,1,5,10,0.27,2,21,10395
0,12,40.7154,-73.93926,1,2,44,4.11,1,7,945
1,2,40.82293,-73.94249,0,2,13,1.29,4,238,19040
0,12,40.70844,-73.96693,1,3,19,0.73,1,218,30520
1,1,40.74475,-73.98337,0,1,51,7.39,2,29,4205
1,43,40.70612,-74.01585,0,3,0,0.0,1,133,10640
0,15,40.67902,-73.96101,1,5,2,0.04,1,1,97
0,15,40.67398,-73.94669,1,1,0,0.0,2,22,5500
0,24,40.66066,-73.94458,1,3,16,5.78,1,10,1590
1,26,40.74164,-73.98275,0,2,41,1.18,1,242,42350
2,46,40.70428,-73.81353,0,1,0,0.0,18,365,49275
1,14,40.74727,-74.00261,1,7,0,0.0,1,1,185
2,46,40.70445,-73.81399,0,1,1,0.05,18,180,24300
0,21,40.68161,-73.90717,1,2,41,2.87,1,168,21000
1,28,40.76723,-73.9551,0,2,77,1.1,2,259,28749
0,12,40.71666,-73.96644,1,4,40,1.58,1,41,10250
1,1,40.76581,-73.9835,0,1,0,0.0,8,309,30900
0,12,40.7158,-73.95863,1,10,0,0.0,1,1,300
2,25,40.74029,-73.95927,0,1,2,0.26,33,365,43435
1,1,40.75507,-73.98883,0,1,0,0.0,13,364,36400
0,21,40.69943,-73.92858,0,1,3,2.43,1,1,75
1,2,40.82245,-73.95675,0,1,19,0.57,1,358,26850
2,63,40.73538,-73.853,0,1,2,0.03,1,1,80
0,6,40.69217,-73.95823,0,1,1,0.08,1,1,80
2,37,40.7651,-73.81749,1,1,5,2.08,4,156,13260
0,29,40.6744,-73.96558,0,7,43,0.52,1,38,3420
0,84,40.67962,-73.88928,0,"0    1
Name: minimum_nights, dtype: int64",17,0.27,2,1,48
1,2,40.81333,-73.94194,1,3,142,2.27,2,301,49665
1,5,40.7481,-73.97417,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,121,365,101835
1,2,40.81443,-73.95688,0,6,1,0.16,1,13,910
0,12,40.70941,-73.9522,0,5,4,0.08,1,1,55
1,30,40.85415,-73.93108,0,2,9,0.2,1,1,40
0,6,40.68375,-73.93313,1,2,122,2.76,2,159,17490
2,103,40.76224,-73.8766,0,1,128,4.36,2,145,5800
1,45,40.81441,-73.95939,1,2,11,0.57,1,1,100
0,12,40.71719,-73.94795,1,3,2,0.98,1,59,17700
1,11,40.73338,-74.00752,1,1,0,0.0,1,1,250
0,54,40.65881,-73.93376,0,"0    1
Name: minimum_nights, dtype: int64",2,0.04,43,306,14688
0,15,40.66433,-73.93438,0,13,2,0.15,4,354,15930
1,23,40.72057,-73.99343,1,3,1,1.0,1,264,130680
2,219,40.56568,-73.87009,0,1,1,0.09,2,59,11505
0,12,40.70937,-73.96128,0,3,0,0.0,1,1,75
1,2,40.81296,-73.94625,1,2,76,4.07,1,147,38955
1,28,40.76387,-73.9618,0,2,42,1.69,1,38,4370
1,19,40.72322,-73.98689,0,1,48,5.83,2,7,623
2,56,40.76466,-73.92731,0,1,1,0.1,1,362,43440
0,100,40.63168,-73.90895,1,2,21,4.38,1,68,7752
1,1,40.75305,-73.97129,1,3,14,1.13,12,1,339
0,6,40.68858,-73.95721,1,6,3,0.27,1,1,200
0,21,40.69678,-73.90828,0,2,1,1.0,2,1,50
0,6,40.69027,-73.95801,0,1,1,0.03,1,1,37
1,19,40.73087,-73.98713,1,2,2,0.03,1,1,180
1,30,40.85609,-73.93166,1,1,3,3.0,1,75,12000
1,7,40.76,-73.98962,1,3,4,0.26,1,1,175
0,6,40.68498,-73.92613,1,10,26,0.97,1,12,1092
1,8,40.76986,-73.98673,0,1,1,0.03,1,1,90
1,8,40.79933,-73.96794,1,"0    1
Name: minimum_nights, dtype: int64",1,0.29,1,2,260
1,77,40.72125,-74.00691,1,"0    1
Name: minimum_nights, dtype: int64",0,0.0,121,280,250320
0,15,40.67293,-73.93273,0,2,53,2.3,1,8,432
0,21,40.68134,-73.9072,1,3,0,0.0,1,1,150
1,4,40.80106,-73.94503,1,5,35,2.19,1,1,100
1,23,40.72037,-73.9872,1,4,0,0.0,1,343,49049
0,6,40.69156,-73.94276,1,7,0,0.0,1,1,125
1,4,40.78978,-73.94138,1,5,0,0.0,1,1,90
0,16,40.67376,-73.98397,1,"0    1
Name: minimum_nights, dtype: int64",4,0.14,1,173,34600
1,52,40.72938,-73.99955,1,2,1,1.0,1,146,36354
1,8,40.78363,-73.97485,1,3,9,0.19,1,1,190
1,8,40.79886,-73.96157,1,7,0,0.0,1,1,132
0,15,40.67623,-73.93642,1,3,2,2.0,1,46,16100
1,19,40.72191,-73.97869,1,2,4,1.54,1,33,5280
1,51,40.76641,-73.94561,2,1,1,0.02,1,1,45
1,8,40.78922,-73.97398,1,2,8,0.59,1,1,175
0,6,40.68007,-73.92963,1,5,36,3.62,1,145,21750
1,2,40.81781,-73.94577,1,"0    1
Name: minimum_nights, dtype: int64",101,1.61,2,331,36410
1,8,40.80078,-73.9641,0,4,11,0.3,1,1,60
0,111,40.64362,-74.00046,0,1,0,0.0,2,1,55
1,52,40.7335,-73.99834,1,1,0,0.0,1,1,2500
0,12,40.71358,-73.95906,0,5,0,0.0,1,1,80
0,12,40.71153,-73.94215,0,2,124,3.65,1,58,5800
4,98,40.81055,-73.92482,0,1,231,3.95,2,16,880
1,43,40.70776,-74.01514,1,"0    1
Name: minimum_nights, dtype: int64",2,0.05,121,364,61516
1,2,40.80339,-73.95034,0,3,9,0.42,1,1,99
1,30,40.85798,-73.92855,1,7,0,0.0,1,67,5695
1,9,40.71695,-73.99178,1,5,221,3.27,2,163,19071
1,8,40.78461,-73.97627,1,1,152,5.32,1,228,37620
1,7,40.76521,-73.98776,1,3,63,1.25,1,7,700
1,11,40.73444,-73.99967,0,3,36,1.45,3,237,225150
